"time_period","Tajima_D","start_time_period","num_resampling","seq_continent","Hussin_name","start_time_period_formatted"
1,-2.57006287422522,2020-08-01,160,"North America","III","August 01"
1,-2.35102959386858,2020-08-01,161,"North America","III","August 01"
1,-2.47742396169901,2020-08-01,162,"North America","III","August 01"
1,-2.47590204550556,2020-08-01,163,"North America","III","August 01"
1,-2.30959675081412,2020-08-01,164,"North America","III","August 01"
1,-2.38259777989565,2020-08-01,165,"North America","III","August 01"
1,-2.47167710808955,2020-08-01,166,"North America","III","August 01"
1,-2.47819578419821,2020-08-01,167,"North America","III","August 01"
1,-2.21268995191385,2020-08-01,168,"North America","III","August 01"
1,-2.25745702311138,2020-08-01,169,"North America","III","August 01"
1,-2.42915370131009,2020-08-01,170,"North America","III","August 01"
1,-2.50918936519284,2020-08-01,171,"North America","III","August 01"
1,-2.22700538392604,2020-08-01,172,"North America","III","August 01"
1,-2.4649168512657,2020-08-01,173,"North America","III","August 01"
1,-2.31059556659032,2020-08-01,174,"North America","III","August 01"
1,-2.36329258189615,2020-08-01,175,"North America","III","August 01"
1,-2.45906834136184,2020-08-01,176,"North America","III","August 01"
1,-2.31770887813304,2020-08-01,177,"North America","III","August 01"
1,-2.51259280128146,2020-08-01,178,"North America","III","August 01"
1,-2.32359814388631,2020-08-01,179,"North America","III","August 01"
1,-2.43226701889565,2020-08-01,180,"North America","III","August 01"
1,-2.50823425397664,2020-08-01,181,"North America","III","August 01"
1,-2.1726195214524,2020-08-01,182,"North America","III","August 01"
1,-2.42604445671451,2020-08-01,183,"North America","III","August 01"
1,-2.39968007089167,2020-08-01,184,"North America","III","August 01"
1,-2.51088218185535,2020-08-01,185,"North America","III","August 01"
1,-2.37123587774931,2020-08-01,186,"North America","III","August 01"
1,-2.39514957212605,2020-08-01,187,"North America","III","August 01"
1,-2.25972762371591,2020-08-01,188,"North America","III","August 01"
1,-2.40847539918988,2020-08-01,189,"North America","III","August 01"
1,-2.43865045568914,2020-08-01,190,"North America","III","August 01"
1,-2.06457031251262,2020-08-01,191,"North America","III","August 01"
1,-2.26923037409262,2020-08-01,192,"North America","III","August 01"
1,-2.324079607957,2020-08-01,193,"North America","III","August 01"
1,-2.50175720352877,2020-08-01,194,"North America","III","August 01"
1,-2.47670426645211,2020-08-01,195,"North America","III","August 01"
1,-2.50877682175898,2020-08-01,196,"North America","III","August 01"
1,-2.42187696625264,2020-08-01,197,"North America","III","August 01"
1,-2.3092651980029,2020-08-01,198,"North America","III","August 01"
1,-2.40105216185419,2020-08-01,199,"North America","III","August 01"
1,-2.40726698046308,2020-08-01,200,"North America","III","August 01"
1,-2.43246223259611,2020-08-01,1,"North America","VIII","August 01"
1,-2.52759399099336,2020-08-01,2,"North America","VIII","August 01"
1,-2.48633805883042,2020-08-01,3,"North America","VIII","August 01"
1,-2.40956926316969,2020-08-01,4,"North America","VIII","August 01"
1,-2.38550253030742,2020-08-01,5,"North America","VIII","August 01"
1,-2.56249191970956,2020-08-01,6,"North America","VIII","August 01"
1,-2.51231105001635,2020-08-01,7,"North America","VIII","August 01"
1,-2.34086226092394,2020-08-01,8,"North America","VIII","August 01"
1,-2.48190330997668,2020-08-01,9,"North America","VIII","August 01"
1,-2.44897831799909,2020-08-01,10,"North America","VIII","August 01"
1,-2.56619997276464,2020-08-01,11,"North America","VIII","August 01"
1,-2.47959982149874,2020-08-01,12,"North America","VIII","August 01"
1,-2.4479027655556,2020-08-01,13,"North America","VIII","August 01"
1,-2.36579337354511,2020-08-01,14,"North America","VIII","August 01"
1,-2.55869900517073,2020-08-01,15,"North America","VIII","August 01"
1,-2.44873953650468,2020-08-01,16,"North America","VIII","August 01"
1,-2.52473426921145,2020-08-01,17,"North America","VIII","August 01"
1,-2.60515626371891,2020-08-01,18,"North America","VIII","August 01"
1,-2.44095882461467,2020-08-01,19,"North America","VIII","August 01"
1,-2.26077702836163,2020-08-01,20,"North America","VIII","August 01"
1,-2.4967249169075,2020-08-01,21,"North America","VIII","August 01"
1,-2.39464189324146,2020-08-01,22,"North America","VIII","August 01"
1,-2.29304868907606,2020-08-01,23,"North America","VIII","August 01"
1,-2.51542899802198,2020-08-01,24,"North America","VIII","August 01"
1,-2.33893958650724,2020-08-01,25,"North America","VIII","August 01"
1,-2.32126825514611,2020-08-01,26,"North America","VIII","August 01"
1,-2.50867540298923,2020-08-01,27,"North America","VIII","August 01"
1,-2.49695421417468,2020-08-01,28,"North America","VIII","August 01"
1,-2.58425155192944,2020-08-01,29,"North America","VIII","August 01"
1,-2.16974617804787,2020-08-01,30,"North America","VIII","August 01"
1,-2.03141932860875,2020-08-01,31,"North America","VIII","August 01"
1,-2.43198752139143,2020-08-01,32,"North America","VIII","August 01"
1,-2.49671466710618,2020-08-01,33,"North America","VIII","August 01"
1,-2.65131168783591,2020-08-01,34,"North America","VIII","August 01"
1,-2.57630558065146,2020-08-01,35,"North America","VIII","August 01"
1,-2.42798752482259,2020-08-01,36,"North America","VIII","August 01"
1,-2.5404676768408,2020-08-01,37,"North America","VIII","August 01"
1,-2.46323656024607,2020-08-01,38,"North America","VIII","August 01"
1,-2.57996894875497,2020-08-01,39,"North America","VIII","August 01"
1,-2.59347194392348,2020-08-01,40,"North America","VIII","August 01"
1,-2.38089042622777,2020-08-01,41,"North America","VIII","August 01"
